order_id,customer_id,store_id,order_date,order_status
6739,360,148,2025-04-02,completed
6740,1422,406,2025-04-16,pending
6741,2148,7,2025-04-16,returned
6742,2938,434,2025-05-08,cancelled
6743,3909,135,2025-04-23,returned
6744,3270,355,2025-04-17,cancelled
6745,342,368,2025-03-26,completed
6746,2107,446,2025-04-29,completed
6747,4118,498,2025-06-05,cancelled
6748,3569,201,2025-04-27,cancelled
6749,1674,19,2025-03-29,completed
6750,3187,169,2025-05-23,cancelled
6751,3535,413,2025-06-19,pending
6752,1807,264,2025-05-13,returned
6753,4349,261,2025-04-19,returned
6754,3121,178,2025-05-13,returned
6755,1947,38,2025-05-19,pending
6756,3190,338,2025-05-15,completed
6757,3414,332,2025-05-26,pending
6758,1131,432,2025-04-05,completed
6759,723,51,2025-04-08,pending
6760,4555,196,2025-05-16,completed
6761,2290,247,2025-03-31,cancelled
6762,3664,463,2025-04-11,completed
6763,4731,316,2025-05-31,completed
6764,1756,261,2025-05-09,completed
6765,1699,169,2025-04-14,completed
6766,2101,439,2025-05-21,cancelled
6767,2015,287,2025-05-15,pending
6768,4666,149,2025-06-21,cancelled
6769,602,302,2025-06-12,completed
6770,2127,236,2025-05-15,completed
6771,2963,120,2025-05-12,cancelled
6772,3609,66,2025-05-30,pending
6773,4822,184,2025-03-30,completed
6774,3350,243,2025-06-18,pending
6775,462,420,2025-05-02,cancelled
6776,1811,65,2025-04-29,returned
6777,4043,5,2025-06-12,cancelled
6778,4183,389,2025-03-25,returned
6779,4332,384,2025-04-23,returned
6780,2718,195,2025-03-24,pending
6781,4858,457,2025-05-03,pending
6782,3012,397,2025-06-17,pending
6783,1302,270,2025-05-14,pending
6784,4396,462,2025-04-23,completed
6785,908,270,2025-06-10,pending
6786,1264,126,2025-04-18,cancelled
6787,1718,22,2025-06-08,returned
6788,4178,264,2025-04-08,cancelled
6789,3499,275,2025-04-01,cancelled
6790,3461,249,2025-06-07,returned
6791,4057,258,2025-04-07,completed
6792,3271,143,2025-05-13,cancelled
6793,4520,113,2025-05-21,returned
6794,2203,376,2025-03-24,cancelled
6795,4707,167,2025-05-26,returned
6796,2743,76,2025-04-18,completed
6797,1893,183,2025-06-17,pending
6798,665,481,2025-04-16,returned
6799,2641,460,2025-06-15,cancelled
6800,2702,308,2025-06-03,pending
6801,4121,359,2025-04-29,returned
6802,2250,276,2025-05-23,returned
6803,2265,45,2025-05-16,completed
6804,2385,498,2025-06-20,returned
6805,1282,220,2025-06-18,returned
6806,2648,390,2025-06-04,completed
6807,966,405,2025-04-17,returned
6808,3477,132,2025-03-29,cancelled
6809,1836,138,2025-05-29,returned
6810,2914,404,2025-06-01,cancelled
6811,590,393,2025-06-20,cancelled
6812,3571,160,2025-04-03,completed
6813,3304,226,2025-06-12,returned
6814,1947,479,2025-05-21,completed
6815,409,290,2025-04-13,pending
6816,2876,378,2025-04-14,pending
6817,500,428,2025-04-02,completed
6818,3245,402,2025-05-07,pending
6819,309,44,2025-06-20,cancelled
6820,4716,244,2025-05-29,pending
6821,1414,473,2025-05-06,cancelled
6822,1185,65,2025-05-22,cancelled
6823,4436,406,2025-03-30,pending
6824,2502,396,2025-04-14,pending
6825,3929,196,2025-04-29,returned
6826,4533,25,2025-04-07,cancelled
6827,3571,336,2025-04-30,completed
6828,679,412,2025-05-28,completed
6829,2250,5,2025-05-17,pending
6830,1611,466,2025-04-03,cancelled
6831,4535,3,2025-04-22,completed
6832,2734,446,2025-04-25,pending
6833,3594,383,2025-06-10,pending
6834,3070,407,2025-05-11,returned
6835,3279,383,2025-05-10,returned
6836,855,476,2025-03-31,cancelled
6837,2674,134,2025-05-01,cancelled
6838,3415,451,2025-04-21,completed
6839,2827,126,2025-05-09,pending
6840,3220,21,2025-06-21,returned
6841,3970,439,2025-04-03,cancelled
6842,3301,325,2025-04-18,pending
6843,4062,70,2025-06-01,completed
6844,2726,384,2025-05-27,pending
6845,3237,474,2025-04-29,cancelled
6846,4698,33,2025-05-08,completed
6847,4910,354,2025-06-04,pending
6848,4348,421,2025-04-02,cancelled
6849,3349,228,2025-04-10,pending
6850,4107,187,2025-05-24,completed
6851,1399,44,2025-05-18,cancelled
6852,2630,370,2025-06-03,pending
6853,4564,126,2025-04-02,completed
6854,4073,233,2025-03-29,cancelled
6855,2622,282,2025-04-08,pending
6856,732,469,2025-05-17,pending
6857,3165,94,2025-04-02,returned
6858,2129,112,2025-04-23,cancelled
6859,3258,245,2025-06-01,cancelled
6860,2364,384,2025-06-15,returned
6861,21,229,2025-05-23,completed
6862,3937,426,2025-04-23,cancelled
6863,674,342,2025-04-03,completed
6864,4974,259,2025-04-01,completed
6865,3737,248,2025-04-26,cancelled
6866,3034,36,2025-03-31,pending
6867,4691,347,2025-04-03,cancelled
6868,2449,50,2025-06-17,cancelled
6869,4949,400,2025-04-01,pending
6870,2778,106,2025-04-27,completed
6871,3519,470,2025-04-04,cancelled
6872,4436,92,2025-05-31,pending
6873,4239,400,2025-04-26,cancelled
6874,4673,244,2025-06-12,cancelled
6875,3605,228,2025-05-20,returned
6876,2872,195,2025-05-16,cancelled
6877,4771,460,2025-04-28,completed
6878,3944,10,2025-04-07,cancelled
6879,2672,156,2025-05-16,cancelled
6880,1723,327,2025-04-01,cancelled
6881,1824,393,2025-04-17,returned
6882,4400,242,2025-03-28,returned
6883,835,173,2025-04-03,returned
6884,4618,90,2025-04-05,pending
6885,22,425,2025-04-14,cancelled
6886,441,250,2025-05-01,returned
6887,1975,153,2025-06-05,completed
6888,2833,108,2025-04-28,cancelled
6889,4864,238,2025-06-05,returned
6890,1024,27,2025-04-28,completed
6891,900,64,2025-04-05,cancelled
6892,2067,237,2025-04-01,returned
6893,1874,393,2025-05-13,cancelled
6894,2154,124,2025-04-09,completed
6895,2150,356,2025-05-10,returned
6896,1094,89,2025-05-19,cancelled
6897,2993,240,2025-05-13,cancelled
6898,3288,131,2025-06-10,completed
6899,1829,176,2025-05-09,cancelled
6900,3997,159,2025-05-24,completed
6901,3224,274,2025-05-04,cancelled
6902,3065,240,2025-04-01,pending
6903,2573,78,2025-03-30,pending
6904,1185,275,2025-05-18,cancelled
6905,3055,179,2025-06-07,completed
6906,4769,403,2025-05-10,cancelled
6907,3982,383,2025-04-20,cancelled
6908,3997,186,2025-05-23,completed
6909,3349,207,2025-05-02,completed
6910,1273,404,2025-03-28,cancelled
6911,964,398,2025-06-19,pending
6912,3364,86,2025-03-25,pending
6913,1749,380,2025-06-05,cancelled
6914,3638,1,2025-05-29,cancelled
6915,150,239,2025-04-15,completed
6916,2062,206,2025-04-13,returned
6917,787,131,2025-03-24,returned
6918,4833,251,2025-05-19,pending
6919,2383,64,2025-03-26,cancelled
6920,2617,293,2025-06-21,cancelled
6921,342,266,2025-04-07,pending
6922,4091,481,2025-04-01,cancelled
6923,3055,366,2025-04-03,returned
6924,304,63,2025-03-31,returned
6925,209,98,2025-04-19,returned
6926,826,10,2025-05-09,completed
6927,3770,179,2025-04-20,completed
6928,323,389,2025-06-11,completed
6929,3591,384,2025-04-01,completed
6930,3140,236,2025-05-29,cancelled
6931,4708,18,2025-05-29,returned
6932,4449,222,2025-03-25,pending
6933,4334,161,2025-05-31,cancelled
6934,802,204,2025-04-20,pending
6935,900,384,2025-05-14,cancelled
6936,4738,415,2025-05-10,pending
6937,4503,395,2025-05-15,returned
6938,3647,206,2025-04-06,pending
6939,2892,102,2025-04-22,returned
6940,3988,123,2025-04-30,cancelled
6941,2917,361,2025-04-20,returned
6942,373,251,2025-06-15,completed
6943,3723,66,2025-05-30,pending
6944,4375,276,2025-05-31,pending
6945,2213,399,2025-06-15,completed
6946,1751,119,2025-05-16,cancelled
6947,873,386,2025-04-30,pending
6948,60,39,2025-05-27,cancelled
6949,1553,25,2025-05-17,returned
6950,2539,85,2025-04-15,returned
6951,2538,500,2025-04-25,pending
6952,3541,208,2025-03-29,pending
6953,2570,246,2025-04-02,returned
6954,3618,394,2025-04-25,completed
6955,2196,267,2025-05-22,completed
6956,1606,361,2025-04-10,completed
6957,423,469,2025-03-27,returned
6958,1871,412,2025-03-26,cancelled
6959,3580,432,2025-06-01,cancelled
6960,4594,417,2025-06-09,pending
6961,3194,423,2025-03-30,completed
6962,4208,90,2025-03-24,cancelled
6963,1487,486,2025-05-26,returned
6964,1944,460,2025-04-02,returned
6965,4844,485,2025-05-24,cancelled
6966,560,73,2025-04-29,returned
6967,3516,481,2025-05-29,completed
6968,725,415,2025-06-08,pending
6969,1053,490,2025-04-20,pending
6970,1362,39,2025-05-25,cancelled
6971,1364,166,2025-05-23,pending
6972,3094,43,2025-04-05,completed
6973,4798,251,2025-05-20,pending
6974,2730,415,2025-03-26,cancelled
6975,3231,389,2025-05-16,cancelled
6976,3699,494,2025-05-06,cancelled
6977,2236,194,2025-05-10,cancelled
6978,1760,93,2025-06-01,cancelled
6979,2598,144,2025-06-14,cancelled
6980,626,57,2025-06-11,completed
6981,4361,341,2025-05-09,cancelled
6982,700,110,2025-05-11,returned
6983,3688,97,2025-05-14,completed
6984,2770,74,2025-05-17,completed
6985,1689,283,2025-04-13,completed
6986,4859,111,2025-04-18,returned
6987,3514,263,2025-06-12,cancelled
6988,817,275,2025-03-29,cancelled
6989,4069,481,2025-04-26,completed
6990,2132,196,2025-04-05,pending
6991,1359,15,2025-06-15,completed
6992,2139,339,2025-05-07,pending
6993,1625,125,2025-05-04,cancelled
6994,2187,500,2025-03-31,completed
6995,799,57,2025-04-13,pending
6996,3629,87,2025-05-14,pending
6997,3189,6,2025-06-08,pending
6998,14,261,2025-05-21,returned
6999,3235,472,2025-04-29,cancelled
7000,3840,465,2025-03-26,returned
7001,379,375,2025-06-19,completed
7002,3456,339,2025-03-30,returned
7003,3568,56,2025-03-24,pending
7004,3810,194,2025-05-22,pending
7005,4946,192,2025-04-17,completed
7006,3959,216,2025-05-23,returned
7007,539,326,2025-04-19,returned
7008,1520,491,2025-04-02,completed
7009,4088,76,2025-05-29,completed
7010,2310,280,2025-04-07,returned
7011,4596,26,2025-04-10,cancelled
7012,844,257,2025-06-12,returned
7013,4705,114,2025-03-26,completed
7014,1853,454,2025-05-02,pending
7015,3172,433,2025-05-25,cancelled
7016,2692,408,2025-04-28,returned
7017,2103,315,2025-06-20,returned
7018,3828,153,2025-05-10,completed
7019,4824,314,2025-04-26,completed
7020,3288,19,2025-06-05,cancelled
7021,1890,312,2025-04-05,completed
7022,3170,402,2025-05-25,cancelled
7023,4663,17,2025-06-03,returned
7024,127,118,2025-06-02,cancelled
7025,1071,173,2025-05-14,completed
7026,4884,231,2025-06-07,completed
7027,1011,283,2025-05-09,completed
7028,3062,287,2025-04-15,completed
7029,1539,204,2025-05-27,pending
7030,4748,201,2025-05-30,returned
7031,89,237,2025-03-28,cancelled
7032,1435,61,2025-06-04,cancelled
7033,2021,35,2025-05-06,pending
7034,3261,374,2025-06-02,pending
7035,2793,488,2025-06-15,pending
7036,3290,408,2025-05-25,completed
7037,1152,90,2025-03-31,completed
7038,3469,293,2025-06-12,completed
7039,4509,363,2025-04-07,returned
7040,3006,406,2025-04-30,cancelled
7041,4214,6,2025-04-27,pending
7042,4944,119,2025-04-24,pending
7043,3016,280,2025-06-09,pending
7044,4125,424,2025-05-25,cancelled
7045,1574,350,2025-04-02,completed
7046,35,210,2025-05-01,cancelled
7047,3676,123,2025-04-28,cancelled
7048,692,246,2025-04-30,cancelled
7049,2770,471,2025-04-01,cancelled
7050,3092,294,2025-05-04,pending
7051,2828,63,2025-06-03,completed
7052,1335,377,2025-04-03,completed
7053,2493,25,2025-03-31,completed
7054,1234,467,2025-04-03,pending
7055,1552,45,2025-03-27,cancelled
7056,3012,263,2025-05-07,returned
7057,4639,297,2025-04-02,completed
7058,1807,174,2025-05-24,returned
7059,819,253,2025-03-25,returned
7060,668,439,2025-04-23,returned
7061,220,99,2025-05-10,completed
7062,2830,211,2025-05-14,returned
7063,467,458,2025-05-31,cancelled
7064,604,67,2025-05-14,cancelled
7065,3130,3,2025-05-07,cancelled
7066,764,494,2025-05-16,returned
7067,2076,277,2025-04-09,pending
7068,4549,303,2025-06-17,cancelled
7069,1711,123,2025-04-29,returned
7070,3156,287,2025-04-25,cancelled
7071,945,388,2025-06-10,returned
7072,3308,235,2025-04-05,returned
7073,3569,440,2025-05-04,completed
7074,77,199,2025-03-31,cancelled
7075,1839,159,2025-03-26,cancelled
7076,4810,410,2025-05-27,returned
7077,1911,432,2025-06-08,completed
7078,3871,390,2025-06-10,pending
7079,366,117,2025-04-09,pending
7080,1451,136,2025-06-10,returned
7081,3697,171,2025-05-17,returned
7082,2163,445,2025-05-19,cancelled
7083,953,400,2025-05-21,completed
7084,2476,278,2025-05-11,cancelled
7085,4370,440,2025-06-07,completed
7086,4806,156,2025-04-30,returned
7087,1780,432,2025-05-08,completed
7088,4436,48,2025-05-23,cancelled
7089,3171,11,2025-05-23,cancelled
7090,2372,84,2025-05-20,returned
7091,422,233,2025-05-29,cancelled
7092,4750,368,2025-04-10,cancelled
7093,3911,212,2025-03-24,completed
7094,862,56,2025-04-15,completed
7095,3966,489,2025-04-18,returned
7096,3213,158,2025-04-06,returned
7097,2966,149,2025-05-16,cancelled
7098,3427,175,2025-06-10,returned
7099,1228,263,2025-06-07,returned
7100,1243,86,2025-05-11,returned
7101,4724,108,2025-04-12,cancelled
7102,4153,173,2025-06-06,cancelled
7103,203,389,2025-04-04,pending
7104,4752,6,2025-05-25,cancelled
7105,3115,271,2025-03-29,cancelled
7106,3415,6,2025-04-14,returned
7107,3105,371,2025-06-13,pending
7108,3341,35,2025-05-11,pending
7109,4255,68,2025-06-06,returned
7110,4489,244,2025-03-24,completed
7111,3628,453,2025-03-25,returned
7112,3738,225,2025-03-24,cancelled
7113,3838,21,2025-04-15,pending
7114,4666,290,2025-06-15,returned
7115,1183,193,2025-06-10,pending
7116,4072,240,2025-04-24,pending
7117,3638,36,2025-04-20,completed
7118,452,485,2025-05-29,returned
7119,1953,184,2025-06-12,completed
7120,1066,284,2025-05-14,returned
7121,1413,96,2025-06-06,completed
7122,3334,277,2025-04-02,pending
7123,2355,104,2025-04-20,pending
7124,1900,99,2025-06-10,pending
7125,426,404,2025-05-01,pending
7126,1767,316,2025-05-29,pending
7127,2067,144,2025-04-06,returned
7128,185,404,2025-04-24,returned
7129,226,428,2025-05-12,returned
7130,4637,499,2025-03-27,cancelled
7131,1857,349,2025-05-29,completed
7132,3268,314,2025-06-04,cancelled
7133,1070,98,2025-03-28,cancelled
7134,3586,276,2025-04-22,returned
7135,2647,399,2025-03-29,pending
7136,4906,157,2025-05-24,completed
7137,1119,259,2025-05-04,cancelled
7138,1987,247,2025-05-17,completed
7139,271,403,2025-03-24,returned
7140,2171,130,2025-04-28,cancelled
7141,2354,273,2025-04-28,returned
7142,2791,126,2025-06-09,completed
7143,954,493,2025-06-01,completed
7144,2097,86,2025-05-31,cancelled
7145,2868,494,2025-06-13,cancelled
7146,1173,272,2025-05-09,completed
7147,2655,127,2025-04-10,returned
7148,3361,390,2025-05-09,cancelled
7149,1082,187,2025-06-11,cancelled
7150,245,246,2025-05-10,returned
7151,4511,272,2025-05-11,returned
7152,4460,204,2025-04-27,completed
7153,1479,22,2025-04-29,pending
7154,4835,487,2025-06-13,pending
7155,1383,63,2025-04-30,pending
7156,616,470,2025-04-30,returned
7157,281,462,2025-04-10,completed
7158,2671,287,2025-06-17,returned
7159,3398,473,2025-05-23,pending
7160,4849,398,2025-05-05,pending
7161,4424,416,2025-03-29,returned
7162,4636,269,2025-06-14,returned
7163,1307,471,2025-05-04,returned
7164,1663,424,2025-04-09,completed
7165,2062,411,2025-04-29,pending
7166,2538,291,2025-06-15,cancelled
7167,3349,89,2025-05-14,completed
7168,3883,469,2025-04-19,returned
7169,2538,154,2025-05-23,completed
7170,3499,5,2025-04-09,pending
7171,1595,390,2025-04-27,pending
7172,4440,286,2025-04-01,completed
7173,3859,3,2025-06-08,completed
7174,2656,41,2025-05-26,completed
7175,1465,270,2025-05-19,returned
7176,2558,174,2025-05-04,completed
7177,1230,481,2025-05-11,completed
7178,1206,349,2025-05-28,pending
7179,30,43,2025-05-23,returned
7180,2957,153,2025-04-16,cancelled
7181,2225,35,2025-05-25,returned
7182,2257,272,2025-04-16,returned
7183,1127,338,2025-06-06,completed
7184,456,445,2025-06-03,cancelled
7185,3325,213,2025-05-30,pending
7186,3822,164,2025-05-05,completed
7187,801,183,2025-04-25,pending
7188,3324,349,2025-06-03,returned
7189,2072,142,2025-06-04,pending
7190,417,118,2025-05-05,returned
7191,454,247,2025-06-15,cancelled
7192,2395,377,2025-03-27,pending
7193,1653,7,2025-05-01,cancelled
7194,4159,488,2025-04-16,returned
7195,1162,462,2025-06-07,pending
7196,4550,111,2025-05-11,returned
7197,4382,363,2025-05-11,completed
7198,3492,26,2025-06-17,completed
7199,2127,172,2025-06-10,returned
7200,4870,79,2025-06-10,pending
7201,1103,206,2025-06-20,returned
7202,619,138,2025-05-10,cancelled
7203,4098,361,2025-06-05,completed
7204,3771,4,2025-04-27,completed
7205,2990,23,2025-05-09,completed
7206,4633,222,2025-05-16,returned
7207,4992,434,2025-04-26,returned
7208,1084,15,2025-03-26,pending
7209,2871,38,2025-04-13,pending
7210,379,62,2025-05-14,pending
7211,4504,371,2025-06-14,cancelled
7212,1035,122,2025-04-11,pending
7213,1224,497,2025-05-04,returned
7214,31,426,2025-05-02,cancelled
7215,4714,332,2025-04-18,pending
7216,3905,300,2025-05-27,cancelled
7217,4142,83,2025-04-19,completed
7218,2816,275,2025-04-08,cancelled
7219,2644,416,2025-04-02,completed
7220,634,220,2025-04-17,pending
7221,4951,331,2025-05-19,returned
7222,683,145,2025-05-22,pending
7223,159,463,2025-05-11,returned
7224,2739,426,2025-04-20,returned
7225,2480,357,2025-05-12,completed
7226,2538,469,2025-06-11,pending
7227,2450,288,2025-04-08,returned
7228,1952,299,2025-05-22,returned
7229,1299,198,2025-06-15,pending
7230,2834,308,2025-06-16,completed
7231,4237,474,2025-04-20,pending
7232,575,92,2025-04-19,cancelled
7233,4712,488,2025-04-08,returned
7234,3683,121,2025-05-05,returned
7235,3778,246,2025-05-02,pending
7236,2113,153,2025-05-28,pending
7237,2505,102,2025-06-03,cancelled
7238,2493,319,2025-06-07,returned
7239,4251,254,2025-06-15,pending
7240,4945,499,2025-04-09,returned
7241,2965,244,2025-04-29,completed
7242,2766,463,2025-04-07,returned
7243,2519,115,2025-06-14,completed
7244,1284,315,2025-04-13,completed
7245,1855,139,2025-05-08,completed
7246,2432,65,2025-05-14,cancelled
7247,3858,298,2025-04-14,returned
7248,415,321,2025-04-21,completed
7249,409,291,2025-04-19,cancelled
7250,78,308,2025-04-28,completed
7251,3433,358,2025-05-08,cancelled
7252,3957,117,2025-06-04,returned
7253,3402,66,2025-04-15,cancelled
7254,1375,208,2025-05-31,returned
7255,1134,65,2025-06-07,cancelled
7256,2144,305,2025-06-19,pending
7257,271,114,2025-06-16,returned
7258,4912,119,2025-03-27,completed
7259,4878,390,2025-06-14,completed
7260,2199,473,2025-04-21,completed
7261,822,348,2025-06-18,cancelled
7262,1215,239,2025-04-27,pending
7263,891,484,2025-04-30,completed
7264,3770,95,2025-05-06,pending
7265,3245,160,2025-06-04,completed
7266,2119,252,2025-05-22,cancelled
7267,3450,293,2025-03-29,completed
7268,95,325,2025-06-13,completed
7269,4274,137,2025-05-13,pending
7270,1825,112,2025-03-24,cancelled
7271,4322,378,2025-05-18,cancelled
7272,3674,411,2025-05-25,cancelled
7273,1341,81,2025-05-27,pending
7274,2647,316,2025-05-17,returned
7275,3404,467,2025-06-15,returned
7276,3905,409,2025-05-19,completed
7277,2892,128,2025-06-03,completed
7278,1383,86,2025-06-05,returned
7279,1340,380,2025-06-08,cancelled
7280,3810,374,2025-06-06,pending
7281,3299,167,2025-06-12,completed
7282,350,369,2025-04-28,pending
7283,1174,310,2025-04-30,completed
7284,4708,20,2025-05-04,completed
7285,3542,154,2025-05-16,returned
7286,3331,35,2025-04-26,cancelled
7287,2467,75,2025-04-01,returned
7288,4123,251,2025-03-27,pending
7289,2662,163,2025-05-27,cancelled
7290,431,366,2025-04-24,cancelled
7291,1443,329,2025-05-28,pending
7292,1024,206,2025-04-07,returned
7293,4905,74,2025-05-06,completed
7294,3547,227,2025-04-28,cancelled
7295,2193,485,2025-03-30,pending
7296,1610,157,2025-06-20,pending
7297,4707,205,2025-05-28,completed
7298,2271,164,2025-05-16,pending
7299,4833,443,2025-04-05,pending
7300,2841,90,2025-03-26,returned
7301,4571,356,2025-05-03,pending
7302,2740,234,2025-06-14,pending
7303,2033,424,2025-05-16,completed
7304,1814,127,2025-05-26,completed
